1000	2
1.494627	-0.870317	2.900538
0.320990	1.602916	-0.340703
0.695736	-1.408303	2.297495
-1.475034	-1.032793	9.509178
1.066369	-0.316837	0.447510
0.680124	1.749363	-0.319862
-1.494483	-1.810158	11.774823
-1.558664	0.563881	9.283919
-1.330677	0.639057	5.056751
-1.763430	-1.419428	17.580660
0.222561	1.668255	-0.285289
-0.019357	1.795317	-0.183728
1.155139	-1.123450	1.993644
-1.609817	-0.184693	11.089535
0.460141	-1.556787	2.715984
1.429940	-0.745689	2.280790
0.526222	1.126978	-0.560975
-1.243598	1.054552	3.816530
-1.846100	-0.111064	18.023937
0.770158	-1.574091	2.707978
1.458850	-1.260132	3.478733
0.986674	-1.831748	3.496599
1.777017	1.787652	4.170382
-0.784874	1.619595	0.554943
-0.617697	0.567810	-0.025343
0.307551	0.969551	-0.519680
0.505402	0.643454	-0.500288
0.963061	-1.743835	3.231319
-0.281970	0.879592	-0.464011
-1.823828	-1.723976	20.341314
1.332603	-1.123926	2.542628
-0.064136	1.636739	-0.297001
-0.390390	1.730161	-0.150708
0.358954	0.594430	-0.447405
-0.063691	1.598240	-0.320780
-0.654912	1.283467	0.005037
1.016305	0.804164	-0.463709
1.734058	-1.138747	5.614672
-0.903571	1.714143	1.159289
1.526037	1.824445	1.709296
0.584906	-1.252119	1.952957
-1.909655	-1.084554	21.935814
0.378284	-0.188855	0.173033
1.342008	-0.290534	1.159352
1.036337	0.155882	-0.103288
0.089201	-1.397795	2.374063
-1.887950	1.928001	19.364553
1.541818	0.570989	1.577905
-0.020810	-1.940068	3.822008
1.593963	-0.811593	3.546373
-0.736493	0.709267	0.235974
1.789213	-0.802113	5.644242
0.405796	1.980821	-0.058702
0.563562	1.766620	-0.284265
0.188286	-0.667570	0.884976
-1.174468	-1.612470	6.435202
-1.900072	-0.000453	19.894302
0.507250	1.050761	-0.563024
1.998809	0.863990	7.485452
1.767928	1.925169	4.171368
0.325603	0.558866	-0.425980
0.107663	-0.889361	1.283728
0.202005	-1.858247	3.578211
1.211106	-0.443353	0.916647
0.022864	-1.788795	3.388676
-1.453983	-1.695700	10.676488
-0.588324	-1.350773	2.586503
1.812306	1.644036	4.542588
-1.626837	0.147290	11.173638
1.484661	-0.635691	2.423804
-0.063520	-1.527329	2.693968
-0.724628	-1.750986	3.940170
1.098160	-0.038305	0.169034
1.593620	-0.399753	2.882150
-0.850533	-1.391136	3.497365
-0.268474	-1.078486	1.684598
-0.059876	1.344380	-0.440474
1.002681	0.474476	-0.359209
1.085763	-1.826766	3.605079
-1.986318	-0.364323	23.834269
1.795539	0.416817	4.275229
0.906520	0.381496	-0.378365
0.307762	-0.031716	0.012040
0.796707	0.899519	-0.597758
-0.192104	1.047104	-0.490439
-0.758440	-0.499499	1.391416
-0.035312	1.122532	-0.492447
1.447515	-1.324027	3.557851
-1.929048	-0.854073	22.244724
1.680769	-0.710036	4.194502
1.829954	-0.701062	6.032790
0.744975	0.235574	-0.313267
1.617698	1.637047	2.317899
0.998108	-0.353392	0.413954
-0.348469	1.392030	-0.366096
-0.601130	-1.178996	2.221814
0.261816	0.450700	-0.362383
-0.702677	0.591954	0.173996
-0.920121	1.068218	0.998093
-0.620399	-0.162811	0.562998
-1.163919	0.054233	3.359237
-0.944756	-1.736906	4.885251
0.500014	-1.943575	3.769814
0.681381	1.353193	-0.538423
-0.422893	0.119194	-0.004477
-0.408737	-1.908206	3.825028
1.423736	-1.210405	3.165826
1.304005	-1.146309	2.477412
1.951032	0.045111	7.018890
-0.804911	0.647792	0.503263
0.305385	-1.241398	1.992150
-0.712384	1.597262	0.297435
1.382281	-0.102183	1.117055
1.321427	-1.622303	3.679907
1.085164	0.942393	-0.389513
-0.757465	1.663452	0.483876
-1.448228	-1.134775	9.215030
1.038022	-0.909982	1.366542
-0.186244	-0.223412	0.256032
1.065637	1.834770	-0.072150
-1.955309	-0.000907	22.093620
1.178737	1.206087	-0.186035
1.902706	-0.599284	6.997010
0.872831	0.074983	-0.156733
-0.953776	-0.051826	1.748344
-1.397455	1.556126	6.197434
-1.105329	0.886505	2.349557
1.649099	0.345378	2.625326
1.815725	-0.482903	5.482587
-1.646371	1.837876	11.660573
1.083592	-1.254730	2.148261
1.944592	-1.003562	8.453055
-0.713896	0.830269	0.137979
-1.844258	0.682687	17.391964
0.141119	0.612298	-0.427257
1.826879	-0.357162	5.462578
-0.746088	1.563847	0.384127
1.313918	1.254076	0.244343
-1.950685	1.446609	21.501736
0.657032	1.910544	-0.182732
-0.080539	1.734738	-0.229516
-0.867692	0.528426	0.831308
0.671744	-1.481693	2.479899
-0.145431	1.368815	-0.428465
0.147435	-0.417264	0.501586
1.751151	-0.734020	5.037059
0.219159	-1.689192	3.107656
0.171160	0.980046	-0.503957
-0.897019	-0.679181	2.279057
0.677532	-0.422091	0.410877
0.214999	0.742535	-0.474658
0.240385	0.597101	-0.429388
-1.806625	-0.942313	17.935932
-0.533565	1.504587	-0.139745
1.349118	1.996038	0.853326
-1.713482	0.790971	13.172873
1.011926	1.222039	-0.462992
-0.793468	-1.932481	4.695669
0.522588	0.568855	-0.475192
-1.777573	-0.867598	16.844805
-0.474514	1.401088	-0.262023
1.004802	1.446211	-0.395576
1.732279	1.968170	3.775218
0.731750	-1.657723	2.926639
-0.885231	-0.843073	2.506238
0.150392	1.566479	-0.342441
1.640816	-1.387744	5.181490
0.826289	-0.864118	1.139469
1.084045	0.787773	-0.370413
-1.002374	-0.561034	2.735085
-1.189777	1.682650	3.421058
-0.581314	1.050233	-0.188103
-0.257457	1.982611	0.004221
-0.339457	-0.905203	1.367294
-1.167229	-0.407963	3.937635
-0.377465	-0.612619	0.874352
-1.542508	1.622611	9.025167
-0.026991	-0.811911	1.141530
-1.451799	-0.211499	7.736330
1.365438	-0.457432	1.492370
0.458248	1.108500	-0.546246
-1.361310	0.882431	5.463867
1.992056	-1.485813	10.431889
1.463152	-1.814708	4.912037
-0.003644	0.824567	-0.484612
1.575083	-0.689342	3.174138
1.546891	0.918104	1.527680
1.815915	1.713089	4.639998
-1.579921	1.097037	9.679207
-0.942274	1.052139	1.126318
-1.156310	1.171247	2.848416
-0.775235	0.635625	0.393481
-0.693215	1.167849	0.078133
1.425011	-0.335274	1.621336
-0.335249	1.178292	-0.433795
-1.016873	1.582913	1.790589
0.551153	-1.800505	3.346266
-1.938161	0.551719	20.992167
-0.265532	-1.047141	1.619086
-0.338405	1.118170	-0.441150
-1.742806	0.237615	14.309792
1.000547	-1.059258	1.620819
1.369516	1.613701	0.637464
-0.816107	-1.173896	2.850062
-1.390161	0.060977	6.362167
-1.407577	-0.027088	6.741693
1.197169	1.812296	0.168215
1.594971	0.497627	2.040283
-0.134826	-0.306551	0.356318
-0.589148	1.309421	-0.127164
0.353935	0.043000	-0.070720
1.979897	0.604326	7.183447
-0.749840	1.512367	0.369001
-0.152032	-1.942113	3.832062
1.769063	-0.966347	5.691129
-0.309692	-0.739478	1.051793
-1.299795	0.282267	4.807836
0.730948	-1.104353	1.609076
0.891650	0.225895	-0.277190
0.989073	1.480716	-0.395029
-0.888826	0.021292	1.305236
1.221831	-0.249360	0.685079
-1.040767	1.775046	2.101020
-1.052931	0.395506	2.079185
0.437193	-1.272895	2.035995
-1.523761	0.752177	8.459631
1.071714	-0.496234	0.707634
-1.277144	1.089928	4.247671
1.685254	-1.004197	4.788201
1.042220	-0.976079	1.500240
-1.595469	0.392965	10.225231
1.898734	-1.120844	7.901099
-1.936669	0.507392	20.952806
0.823669	-1.712236	3.079579
1.007844	-1.118344	1.751720
0.683033	1.041075	-0.600160
1.111652	1.743079	-0.070535
-0.394100	-0.586328	0.843551
0.698539	-0.780092	0.981608
0.330644	-0.371636	0.416497
0.178656	-0.373452	0.438502
-1.335242	-0.707042	6.516187
-0.590996	-1.911929	4.068079
-0.820168	-0.638047	1.845799
-0.403489	0.642629	-0.343949
-0.614195	1.694396	0.115096
1.151330	1.781429	0.036270
-0.280928	-0.512286	0.671905
-0.650221	-1.670856	3.520391
-1.139683	1.026550	2.667746
-0.271198	-1.479790	2.600036
-1.383066	-1.380821	8.638853
-1.132523	-1.954696	6.962783
0.844723	-0.216613	0.146479
-1.767671	0.890523	14.792866
-1.345576	1.854147	5.579231
-1.014400	1.501559	1.728460
-1.795297	-1.873909	19.804413
-0.174534	-0.671802	0.903706
-1.398368	0.392422	6.242702
-0.128025	1.009256	-0.497590
0.443722	1.570131	-0.386074
-1.790717	0.230175	15.821278
1.129656	-1.061980	1.812790
-1.008821	-0.424280	2.576736
-0.357503	-0.198130	0.279785
1.479660	1.888868	1.448929
-1.231066	-0.710176	5.124878
-1.597571	1.652277	10.304009
0.446477	-0.775251	1.026493
0.961332	-1.552811	2.724068
1.057158	0.568081	-0.339194
1.429691	1.296040	0.799510
1.039007	1.529103	-0.316272
-1.347915	0.532382	5.359363
0.211939	0.971867	-0.507107
0.424236	-1.602697	2.843056
-1.847876	-1.230647	19.957542
-1.764885	0.379766	14.891754
0.476125	1.398254	-0.477241
0.068696	-0.067019	0.068963
0.944808	1.667630	-0.323683
0.460588	-1.406661	2.343303
-0.501297	-0.089459	0.282586
1.179790	-0.233486	0.555988
1.305971	1.003322	0.181528
0.138484	1.951306	-0.049796
-0.716972	-1.648710	3.640637
-0.661151	0.948764	-0.018610
-0.246067	-1.477527	2.587635
1.929658	-0.196943	6.896148
0.290306	-1.346802	2.236375
0.742869	1.163091	-0.592113
-0.354371	0.638013	-0.374211
-1.434722	1.395410	6.768567
1.037046	-1.191503	1.942661
0.594553	-1.248831	1.943406
0.871465	-1.213563	1.864861
1.856274	0.819010	4.993337
-1.104323	1.001036	2.334003
-1.521631	0.906225	8.388429
-0.993473	-1.045803	3.547347
-0.477745	1.188813	-0.321041
-0.659748	0.024195	0.452722
-1.529439	-0.739146	10.061728
1.738289	1.574046	3.542631
1.077998	1.455587	-0.298511
-0.317273	1.913665	-0.040538
-0.486037	-0.045482	0.217139
-0.919756	-0.030701	1.524873
-1.704690	-1.827866	16.896851
1.121646	0.055257	0.117929
-0.791518	1.259745	0.422124
-0.185160	-0.259010	0.300076
0.740897	0.165597	-0.257263
-0.125346	-0.555213	0.711560
0.364959	-1.510997	2.621683
-0.183958	-1.848509	3.564372
1.138745	1.731643	-0.027471
1.422722	0.377100	0.911352
-0.063746	0.215181	-0.191754
-1.478689	0.149154	7.876039
-1.469884	0.541981	7.448685
0.774084	-1.740934	3.151573
-1.302109	-0.436514	5.614182
-0.646994	-0.957294	1.861558
0.596674	-1.198315	1.830617
1.608638	-0.297529	2.875370
-0.499636	-0.221795	0.433437
1.599118	1.534162	2.092599
1.223822	-1.970990	4.323649
-1.861073	1.526681	18.081179
-1.300796	1.810442	4.892549
1.902463	0.064182	6.151974
0.832984	-0.349628	0.314216
0.930979	-1.761504	3.257259
-0.601742	-0.060112	0.410917
-0.463845	-1.062674	1.773401
-0.219062	1.156148	-0.474994
-0.271084	-1.771724	3.366548
-0.368149	-1.085460	1.742838
1.691733	1.451531	2.951087
-1.390781	1.405801	6.013896
-0.981113	-1.088555	3.551997
1.045681	-1.551027	2.806101
-0.409146	0.777680	-0.378773
1.105292	1.057922	-0.356147
-1.907103	-0.562920	20.885639
-0.941540	1.181384	1.136998
0.252694	-1.005211	1.498377
0.671705	0.098746	-0.193365
0.121254	-1.963452	3.889456
-1.475517	-1.136460	9.734638
0.099912	-1.389593	2.354181
0.746751	-1.158666	1.724463
1.628137	-1.073879	4.361475
0.133007	1.687850	-0.265471
-0.594973	0.219438	0.140566
-1.528016	-0.053963	9.074523
-0.767562	0.707931	0.341960
0.540721	1.398674	-0.493140
0.125992	1.837710	-0.150869
-1.555673	-1.445265	12.111539
-1.539192	1.863201	9.131765
0.410785	-0.388021	0.422458
-0.927618	-1.720896	4.740245
0.862808	1.094279	-0.583675
-1.775147	-1.805363	18.958504
-0.041451	1.305281	-0.453327
0.478914	0.955672	-0.556255
-0.857402	0.550596	0.771718
0.771928	1.228158	-0.578878
1.059034	1.669341	-0.205872
1.903449	0.456871	5.878052
1.913854	-1.552854	9.164765
-1.343059	0.566016	5.270510
-0.855617	-1.135420	2.942332
0.534750	-1.718887	3.125030
-1.974544	-0.155253	23.066515
-1.054794	-0.635167	3.248299
0.127587	0.249594	-0.220257
0.271235	0.146189	-0.150046
1.921833	1.169020	6.057625
-0.702992	-0.883493	1.865421
-1.918334	1.257755	20.135147
-1.609924	-1.348535	13.148208
-0.312103	0.811137	-0.442275
1.138226	-1.156375	2.028809
-0.288246	1.491820	-0.348204
-0.701806	1.728403	0.353534
0.823861	1.557261	-0.443226
-1.464650	-1.725937	10.959221
-0.685645	1.382402	0.116446
0.706224	-1.351359	2.160968
0.081423	1.528905	-0.360626
-0.179028	-1.715513	3.193770
0.793628	1.588124	-0.430213
0.946327	1.568760	-0.383742
-0.860615	1.867637	1.062393
0.478061	0.242223	-0.269913
0.944449	1.217775	-0.523085
-0.927841	-1.093848	3.232001
-0.358638	0.906474	-0.432955
-0.371877	1.844070	-0.073220
1.898065	-0.560302	6.858296
1.577893	1.156174	1.782477
-0.859982	-0.032427	1.215933
1.162974	0.213775	0.065421
-1.167508	-1.060330	5.071852
1.308503	0.786336	0.213995
-1.116315	1.268027	2.479935
-0.159827	0.922641	-0.492272
1.895181	1.220983	5.617857
-0.925196	1.386905	1.099521
-0.363068	0.080468	-0.011995
-0.472058	1.105233	-0.339613
0.965185	0.897737	-0.526075
-1.100435	-0.027887	2.827277
-1.926332	0.123118	20.802330
-1.901638	1.792367	19.767759
0.623085	1.574444	-0.426184
1.373174	1.823665	0.805459
-1.511125	0.119525	8.552638
0.355792	-0.568377	0.700889
-0.787473	-1.421004	3.303494
1.889591	1.842192	5.856618
-0.630681	0.187947	0.238787
0.803907	0.069154	-0.168641
1.265523	-1.786726	3.921081
-1.607119	1.942681	10.766251
-0.242575	1.392771	-0.405129
-0.725321	1.501308	0.284009
-0.778257	-1.404245	3.228428
-0.719856	-0.183475	0.841854
0.086963	-0.771259	1.068079
1.737892	-1.275451	5.961957
-1.402693	1.233788	6.158438
-1.604309	-1.047443	12.349686
1.355780	-1.358337	3.167523
-1.850295	1.208039	17.577276
-0.989467	-0.845846	3.130838
-1.952870	-1.430767	24.446308
-0.822186	-1.820456	4.490235
-0.821175	-0.788140	2.107181
-1.250204	-0.580305	5.145765
1.918499	1.904061	6.394453
0.604718	1.680444	-0.355909
1.872176	1.454391	5.326508
1.066545	-1.261261	2.137383
-0.962179	1.909145	1.661132
-0.340615	0.450147	-0.295853
-1.852184	1.376469	17.693859
1.432113	-1.818978	4.742515
0.086469	1.913613	-0.083247
-0.566307	-0.325312	0.662694
0.537541	0.583048	-0.484906
-0.471174	-0.497053	0.774473
-1.652611	1.508060	11.601592
-1.812349	-1.333830	18.964890
1.471164	-0.678564	2.409011
-0.872545	1.827030	1.085919
-0.969386	-0.401181	2.275645
-1.503335	0.779412	8.029564
0.498913	1.104889	-0.556727
-0.776696	1.412427	0.417515
-0.805552	-0.509684	1.583398
-0.111337	0.125366	-0.115974
0.668112	-0.012813	-0.086083
-0.481576	1.697862	-0.091025
1.384491	-1.509038	3.668003
-0.427106	-1.900728	3.818302
-0.475412	-0.804006	1.285753
0.044477	-1.596291	2.870280
0.341057	1.901936	-0.119397
0.634229	1.378212	-0.521792
0.767744	-1.688963	3.010158
-1.742615	1.706499	14.262964
0.542638	1.328444	-0.519141
-1.514351	-0.663388	9.615264
0.436522	0.605721	-0.469142
1.196738	1.770852	0.134303
-0.649647	-0.154589	0.618834
-1.373605	-0.800440	7.272469
-1.694776	1.422820	12.707141
0.795343	1.389950	-0.526935
0.386492	-0.498877	0.587897
0.457419	0.035531	-0.086829
-1.912043	1.075172	19.858740
-1.045650	-0.912160	3.666964
-0.943012	-1.895876	5.322448
1.376181	0.310075	0.718444
1.131967	-0.611981	0.990651
1.857411	-1.412197	7.903652
0.488264	0.172537	-0.217220
0.562480	0.043553	-0.120465
-0.820179	0.820916	0.520280
1.273413	-0.832334	1.743308
-1.214345	-0.902900	5.275767
1.253930	-1.773573	3.847003
1.811928	-1.347987	7.086447
0.739979	1.239013	-0.576794
-0.260741	-1.205011	1.953386
1.922123	-1.946295	10.388689
-1.602154	1.708782	10.452714
1.830427	-1.884140	8.751959
0.781685	0.739041	-0.570225
-0.921523	-1.500900	4.130962
-0.716389	-1.688114	3.744027
0.534861	-0.809103	1.065256
-1.519313	1.392715	8.412472
0.190138	-0.400956	0.475773
0.498793	0.643368	-0.498605
0.116972	-0.536286	0.678674
0.131345	-1.530971	2.700939
-0.242160	-0.314101	0.381070
1.741421	1.037558	3.416101
1.764163	-1.921220	7.962446
-1.538118	0.695569	8.782274
-0.884888	0.843884	0.818206
1.583903	0.557880	1.917937
1.350047	-0.016184	0.877652
1.338638	0.964827	0.312933
-1.736489	1.542596	13.976014
1.619734	1.616605	2.323620
0.787023	1.643260	-0.396931
-1.474450	-1.723630	11.140835
-0.934246	0.302255	1.320656
-1.623059	1.630432	10.914032
1.985968	-1.453368	10.232399
-1.141757	-1.574089	6.000771
0.750762	-1.356936	2.172104
-0.989837	1.540504	1.575855
-0.268317	0.717069	-0.435475
1.137199	-0.431610	0.726524
0.578265	-1.888929	3.591407
-1.835650	0.340360	17.257280
-1.640292	-1.105708	13.369405
0.681315	0.163458	-0.250886
0.069648	-1.952827	3.859281
1.234296	-1.126359	2.201278
1.382039	1.357491	0.572383
0.188862	0.465013	-0.362359
1.669343	-1.996954	7.104626
1.222680	0.540090	0.012781
1.594817	1.840452	2.265952
1.310041	-0.547257	1.394067
-1.120522	-1.958325	6.859195
-0.312137	0.145985	-0.095426
1.000168	-0.556750	0.711903
-1.624426	-1.669590	14.312870
-0.724720	0.932695	0.158755
0.781018	-0.079192	-0.021998
1.899360	0.838050	5.675600
-0.194465	1.285391	-0.450492
-1.687688	-1.462598	15.451970
0.750720	1.320683	-0.554049
-0.365277	1.731859	-0.165650
0.309184	1.569538	-0.358231
1.088076	1.041194	-0.385694
1.460654	-0.403167	1.919982
-1.313460	-1.933094	9.043702
-1.902548	1.199637	19.508711
0.582039	-1.245036	1.937681
-1.971404	-1.493554	25.374996
-0.412374	-1.736835	3.344177
-0.862804	1.636882	0.899285
-1.808820	1.398805	16.202545
-1.409451	-0.267009	7.048997
-1.686000	-0.041183	12.915003
1.429017	0.756244	0.781658
0.099116	0.186845	-0.170267
1.327195	1.442924	0.363002
0.160973	0.166449	-0.156096
0.866715	-0.303574	0.262874
1.086301	-1.280909	2.211901
1.593071	-1.385633	4.743423
-1.433835	-0.220061	7.418721
0.171035	0.354919	-0.296083
0.530779	1.584101	-0.399577
-0.863164	0.402884	0.876477
-1.540346	1.638203	8.987913
-0.347369	0.028040	0.028829
-0.572556	0.641062	-0.140420
1.478454	-1.208295	3.484477
0.030307	-1.888284	3.671064
-1.705237	0.969151	12.914525
-1.543211	-1.175729	11.213604
0.475623	-1.368416	2.248278
-1.461846	0.608505	7.267325
-1.539930	-1.989217	13.242949
1.008621	0.902315	-0.486383
0.191262	0.669255	-0.450962
-0.840523	0.974766	0.593244
0.539804	0.127424	-0.191691
1.136996	-0.678804	1.110556
-0.863015	-0.112875	1.316736
-0.135448	0.936512	-0.495163
-1.681152	1.229484	12.265548
-1.657340	0.077604	12.022521
0.781926	0.409005	-0.429618
1.109643	-1.050556	1.752198
0.504523	0.047259	-0.109773
0.853230	-1.218983	1.870777
1.372849	0.841164	0.477332
0.531407	0.627664	-0.501003
-0.222684	1.215658	-0.463244
1.887762	-0.939481	7.353051
1.444837	1.039526	0.842488
0.155945	-0.942023	1.382525
0.848820	-0.608857	0.701753
-1.691888	-1.645828	16.037016
1.975590	1.801927	7.343958
0.837623	-0.567163	0.632573
-0.882618	-1.060616	2.917506
-0.184469	1.696981	-0.249673
0.120565	0.524527	-0.388504
-0.979929	-0.460313	2.429346
1.201040	-0.481014	0.945003
0.557280	-1.580390	2.752586
1.005899	-0.788512	1.105392
0.872026	-0.166834	0.095889
-0.305562	1.899786	-0.057945
-0.645855	-1.786484	3.825647
0.000265	-0.213109	0.235817
0.325623	1.624680	-0.328171
0.236759	0.160387	-0.157655
0.471627	1.813341	-0.224667
-0.273852	1.136267	-0.464554
-1.126896	-0.214256	3.280879
0.799693	-0.179120	0.092722
-0.270604	1.667528	-0.252026
-0.898705	-1.765023	4.700863
1.523648	0.548295	1.454244
-1.506868	0.977325	8.077688
0.405659	1.928019	-0.109065
0.019965	-0.811373	1.140527
-0.422501	-0.430928	0.631062
-1.306651	0.606124	4.723460
0.241584	0.257520	-0.235055
-0.150676	-0.028691	0.033039
1.706639	1.752369	3.295576
0.130493	-1.618044	2.925146
-1.266080	-0.030922	4.630356
0.675768	-1.191135	1.800480
1.841230	-0.777533	6.330770
-0.350477	1.825123	-0.101447
-1.698643	0.430359	12.888966
-1.203753	-0.080026	3.927152
0.923692	0.420147	-0.392024
1.538124	0.904465	1.462759
0.520160	1.481984	-0.451378
-0.536469	-1.452194	2.743851
-1.357825	-1.459008	8.425959
-0.982811	-0.331181	2.268332
-0.528768	-0.897006	1.525331
-0.481165	-0.398037	0.642255
1.356775	0.278610	0.651282
-1.946424	-0.887832	23.009348
-0.791386	-1.713522	4.069481
-1.475635	0.308080	7.694071
-1.535813	0.186280	9.017200
1.369931	-0.772308	2.021616
-1.521190	1.775807	8.675683
1.362909	1.021065	0.418974
0.942459	0.965743	-0.547582
0.287661	-0.914717	1.316114
-1.814283	0.954113	16.307774
1.328819	0.649104	0.333096
0.987110	0.925617	-0.509632
-1.487878	-1.594311	11.059884
0.493113	-0.943530	1.327875
0.908013	-1.713328	3.112208
-0.980422	-0.232932	2.126426
-0.401996	-0.809824	1.228809
1.606456	1.066203	2.016428
1.977636	-0.247810	7.840161
1.496839	1.754077	1.450569
1.608011	0.207177	2.342288
-1.499437	1.135013	7.935221
1.496221	1.213540	1.184920
-0.855597	1.883204	1.052255
-1.043866	-0.278486	2.642073
-1.491356	0.309197	8.002411
0.382243	-0.091722	0.061427
0.869738	0.515918	-0.468533
-1.325770	0.581092	5.007392
-1.843355	-1.058041	19.427538
-1.195111	1.979420	3.726611
0.980064	0.261331	-0.245952
-1.922782	-1.684440	23.880304
-0.259694	1.037758	-0.477225
-1.140778	1.997921	3.176081
-0.301715	-1.521364	2.714392
-0.458135	-1.267393	2.210746
1.499861	0.025832	1.661065
-1.282055	0.969425	4.309373
-1.914112	1.279739	19.975704
-0.298769	-0.722239	1.017691
-1.658937	-0.020218	12.159829
0.669352	0.716078	-0.558852
1.464168	-1.995509	5.443498
1.878243	-1.803819	9.249998
1.071371	1.226497	-0.386580
-1.553137	1.076432	9.068334
-0.524124	-0.691482	1.149999
-0.854896	-1.759861	4.467351
-0.996967	0.100152	1.883716
1.742718	1.934011	3.867203
0.190970	-0.912514	1.323220
-0.832749	-0.810043	2.196517
-1.966336	0.603291	22.131119
-0.221512	-0.326116	0.392569
1.289112	1.605987	0.302964
-0.016675	1.975541	-0.024155
-0.760485	-1.033314	2.341474
-0.089327	0.305853	-0.258304
-0.098483	1.999958	0.001007
-1.039178	-0.523229	2.948479
-0.787434	-1.239565	2.880543
0.942805	-0.252612	0.236587
1.467562	0.931234	0.980210
1.734009	1.746047	3.605270
-1.480939	-0.190919	8.267153
-1.288891	0.178197	4.738550
0.419553	1.139261	-0.533170
0.300476	-1.578849	2.806253
-0.446307	-1.659166	3.164159
1.876548	1.256352	5.325200
0.838653	-1.238159	1.909506
1.502655	-0.164786	1.883850
-0.518662	-1.188557	2.106783
-0.636081	0.760540	-0.050271
-1.506033	1.563292	8.218973
-1.941834	0.389090	21.227049
-1.911494	1.349041	19.895491
1.685792	1.565083	2.945181
0.694377	0.830445	-0.587948
-0.847960	-0.787163	2.223701
-0.502749	-1.612829	3.104398
-0.321517	1.405940	-0.373684
-0.667098	0.747412	0.026815
0.811350	-0.225770	0.150498
-0.934568	-1.616286	4.501603
1.901849	0.838125	5.716966
-1.871475	-1.724514	22.033131
-1.069226	1.374124	2.099380
1.812600	-0.232479	5.098800
0.975406	-0.523870	0.638265
1.250879	0.563005	0.086516
1.417895	1.298473	0.735784
-1.915582	-0.682647	21.409695
-0.315912	-1.416453	2.461111
1.261473	-0.803777	1.651686
-1.127535	-0.911372	4.376438
0.587185	1.318945	-0.532713
1.336953	1.822129	0.643173
-0.330247	-0.592698	0.816255
1.499179	-0.512117	2.325212
1.522219	0.748539	1.373590
1.236733	1.818622	0.282875
1.318845	0.218736	0.536596
0.805253	0.490787	-0.472038
-0.203285	-1.484747	2.597093
-1.947039	-1.571118	24.557861
1.844076	-0.157614	5.463226
0.298287	-1.516736	2.648356
-1.555285	1.279842	9.152379
1.128671	1.666752	-0.092717
1.705000	1.152014	3.005871
0.773819	-0.696628	0.834471
1.976945	-0.502867	8.177685
-0.620195	0.053022	0.334887
