1000	2
1.996687	-1.030985	1.784455
0.126969	-1.299990	1.119535
-0.825055	-1.922910	-1.262371
1.350700	-1.291482	1.971163
1.892249	0.089496	0.956787
-1.273051	-0.371870	-0.818153
0.845056	-1.027864	1.618650
-0.046104	-0.204594	-0.004242
1.079762	-1.510471	1.639734
0.846025	-0.397901	0.906315
0.452181	0.175811	0.467833
0.043648	1.031665	0.918099
-0.822231	-0.149020	-0.710461
-1.681304	-0.357335	-0.866559
1.624823	0.121852	1.013388
-0.623850	1.573023	0.034618
0.075240	1.245579	1.074982
0.248799	1.214076	1.241557
1.135996	1.180871	1.891446
1.623873	-1.760470	1.040916
-1.691034	1.977075	-1.686926
-0.479714	-1.667681	-0.108844
1.682786	-0.074677	0.999312
-0.479167	0.822531	0.165072
-0.965246	1.545860	-0.139155
1.267428	-1.848006	0.684202
-1.716184	1.689363	-0.705756
0.557766	-0.865730	1.210556
-1.805342	-1.850879	-1.252972
1.798322	0.938101	1.744988
1.532964	0.859562	1.672721
0.891071	-1.130938	1.735480
1.738836	-1.812963	0.841184
-0.410639	1.462595	0.443576
-0.012778	-0.214108	0.033048
0.257302	1.235166	1.253453
1.165959	-1.026074	1.787994
-1.851320	-1.584655	-0.371392
0.247703	0.462247	0.457228
1.445338	-0.481152	1.221585
-1.355052	-0.649527	-0.567336
-1.870927	-1.040947	-0.071663
-0.306466	-1.249934	0.698273
1.300702	-0.699697	1.433997
-1.925924	-0.535368	-0.654892
0.291563	-0.044397	0.289420
0.858870	1.294659	1.751561
-0.047435	-0.594677	0.298899
-1.707315	-0.488570	-0.754255
-1.339136	-0.606795	-0.613350
0.131783	0.292388	0.216789
-0.404958	0.292615	-0.308461
-1.160369	0.500793	-0.668778
-0.188198	-0.482950	0.044043
0.937125	0.347102	0.926048
-1.866038	-0.273875	-0.881795
-1.573944	1.574612	-0.385149
-1.967370	0.682448	-0.473310
1.055913	-0.940415	1.643872
-0.728162	-0.049411	-0.663058
0.415443	-1.167767	1.382223
1.969874	-0.894318	1.638640
-1.768091	-0.333599	-0.869542
-0.134460	-0.100379	-0.123979
1.194177	0.025262	0.930551
-1.339466	0.423491	-0.794977
0.015821	-1.431918	0.903003
-0.119092	-1.426945	0.774843
0.785605	-1.293005	1.702150
-0.337263	0.145015	-0.309878
1.483783	0.740689	1.517727
1.095440	1.044556	1.776264
1.828823	-1.402422	1.889510
0.015606	1.126686	0.970535
-0.856546	-1.506734	0.009612
-0.310318	-0.235400	-0.249977
0.987568	-0.539471	1.121628
0.440082	0.151095	0.448842
1.463642	0.357565	1.121769
0.967497	-0.875718	1.517362
1.768137	-0.075727	0.986326
-1.604446	-0.771716	-0.438474
0.569642	-0.434406	0.726921
-0.464201	-0.339199	-0.332906
-1.732598	-1.435801	-0.104948
1.115976	-1.638938	1.338228
0.636067	1.293401	1.588830
1.268674	0.448085	1.154141
1.407044	0.270275	1.059606
-0.847753	-0.425680	-0.569582
0.183377	1.915169	-0.319967
0.084746	1.500899	0.861020
1.654021	-1.932864	0.436552
-1.242784	-1.125773	0.007632
-0.214756	-1.841397	-0.459689
0.826635	0.368311	0.870893
-1.642887	-0.815752	-0.379988
-0.003256	1.250386	0.996717
1.018429	1.385564	1.791002
1.403904	1.039509	1.868336
0.341890	0.043321	0.337145
1.095824	1.077199	1.806251
-0.472634	1.945922	-1.056448
-1.992908	-0.107383	-0.900695
1.001837	-0.480528	1.071323
1.376397	1.057652	1.880666
-0.709664	-1.372022	0.300251
-0.470617	-0.549752	-0.155788
-1.896085	-0.104034	-0.936736
1.003895	1.608936	1.368741
1.793271	-1.710420	1.189733
0.306618	0.905173	1.032529
1.052338	-0.313022	0.966411
-1.666119	0.963979	-0.194286
1.739452	-0.790540	1.570872
0.784049	0.272730	0.780465
1.942543	0.828684	1.565697
-0.904849	-1.015701	0.071814
0.254155	0.027974	0.252210
0.039622	-1.110013	0.982810
0.327370	-0.663455	0.747649
-0.910774	-0.189372	-0.754125
0.917809	1.632049	1.254284
-1.565115	1.877086	-1.372632
0.310897	-0.747580	0.836146
1.727493	0.451627	1.190304
1.913294	-0.637952	1.337759
0.643316	-1.039720	1.482289
1.787090	1.038734	1.858170
0.665850	0.083474	0.624696
1.882706	0.709606	1.434279
-1.543580	0.740315	-0.478592
-1.669354	-0.524805	-0.723195
-0.959468	1.254089	0.181112
0.930592	0.458026	1.010226
-1.206511	0.286041	-0.852650
1.540837	-0.754161	1.538137
-0.592392	1.578645	0.046420
1.466846	-0.673880	1.433268
0.194477	-0.357839	0.320953
-0.287688	1.988644	-1.010167
-0.789147	-0.572786	-0.387523
-0.730314	1.439929	0.209231
1.725308	1.068238	1.897193
1.834162	0.850718	1.627696
1.642486	0.591269	1.339953
1.255524	-0.851649	1.614076
-1.172245	-0.381763	-0.776397
-1.049833	1.549630	-0.192875
-1.890577	0.233542	-0.894790
0.086067	1.649535	0.494294
1.564462	-0.884186	1.704527
-0.569922	0.595856	-0.191935
-0.524009	1.756531	-0.444191
0.396949	1.760036	0.430457
-0.340096	1.985341	-1.050923
-1.656868	-1.936413	-1.567610
0.743660	0.603106	1.032756
0.085087	-1.395962	1.014421
-0.225789	-1.057780	0.675744
-1.502501	0.907059	-0.264646
-1.298974	0.667192	-0.532695
-0.397800	0.872585	0.302547
1.603413	0.934833	1.766314
0.639714	1.171793	1.577487
1.636678	0.840029	1.646358
-1.403661	-1.674446	-0.654632
0.269440	1.944326	-0.330051
-0.413979	0.822071	0.223267
-0.438727	-0.577987	-0.096897
0.004606	1.692157	0.279230
-1.398631	-1.100833	-0.048955
0.581070	1.820827	0.375974
0.148364	-1.402767	1.070061
-1.980066	1.003363	-0.072319
0.127635	0.686687	0.581546
1.019525	-0.372799	0.990391
0.393552	-1.929786	-0.166626
-0.027011	-0.472588	0.194479
1.278394	1.960209	0.312703
0.212202	-1.498810	0.990924
-1.675322	1.720234	-0.813165
-1.266091	1.855518	-1.250751
-1.183166	0.025179	-0.925173
1.711380	1.223306	1.987374
-1.074814	-1.650156	-0.473040
-1.019359	1.523616	-0.120499
-1.233844	-1.440885	-0.068763
-0.549480	-1.258021	0.477687
-0.668307	0.454677	-0.414396
1.861463	-0.548115	1.253984
0.524444	0.658326	0.920685
-0.617270	1.057408	0.320465
0.671150	-1.681199	0.931858
-0.305289	-0.574723	0.023764
-0.739666	1.211484	0.320648
-1.022443	1.031264	0.020680
1.457342	1.952091	0.373315
0.448159	0.650685	0.844161
1.979805	0.683228	1.367547
1.251319	-0.789688	1.533367
-1.627423	-1.305403	-0.007266
-1.030074	-1.876835	-1.229109
-0.756591	1.862402	-1.007601
1.717002	0.040861	0.991001
0.857281	0.402758	0.917570
1.409189	0.239369	1.044236
1.555172	1.797051	0.912189
1.918221	1.576022	1.551588
1.308719	-1.593253	1.533084
-0.815007	-0.980438	0.092182
-1.249525	-0.570173	-0.629434
-0.949298	-0.567335	-0.496667
0.033919	-0.618477	0.407166
-0.699270	-1.349192	0.325371
1.754615	0.519942	1.250212
1.204511	1.495069	1.720929
1.822065	-1.539126	1.666657
1.684953	0.818193	1.614039
-0.339832	-0.115175	-0.320064
-0.965213	-0.969847	-0.014257
-1.487422	1.464023	-0.156013
1.223531	0.815228	1.557048
1.758732	-1.595689	1.543208
0.154130	-0.443775	0.349185
0.683511	0.710740	1.115459
-0.269544	1.534672	0.441504
0.406876	1.352433	1.362573
1.047175	1.166173	1.843870
-0.920791	0.539548	-0.509063
1.171989	-1.510974	1.678421
0.594490	-0.885112	1.265795
1.508455	0.526555	1.271779
1.595210	0.720464	1.495773
-1.211722	1.403101	-0.014344
0.109854	-1.159926	1.084345
-0.954281	-0.405956	-0.651843
-0.203919	0.922576	0.549528
1.691956	-1.210727	1.987168
1.717201	0.765354	1.542140
-0.550640	-1.300537	0.469504
-1.846138	0.402483	-0.801047
1.130288	0.839051	1.551811
0.889206	-1.526101	1.502656
-0.700116	1.642661	-0.215421
-0.810352	0.612073	-0.358599
0.802258	-0.609801	1.082273
-1.748053	-1.665367	-0.624444
1.396596	0.010189	0.984969
1.862291	-0.393923	1.112369
-1.458828	-1.248060	0.006176
-1.616427	0.322081	-0.895409
1.110623	1.965995	0.233931
0.748970	-1.892025	0.256605
0.152946	-1.631270	0.614617
1.937480	-0.512483	1.193152
-0.992061	1.724440	-0.670044
1.791713	0.752443	1.512100
1.064988	0.384040	1.021736
-1.116236	1.973971	-1.583720
1.938953	0.902776	1.660721
0.092981	1.225292	1.090436
-0.015636	1.686221	0.278214
1.458494	1.653019	1.391504
-0.990203	-1.011653	0.017766
1.162141	0.368569	1.053082
-0.691805	0.311432	-0.541090
-1.445850	1.446346	-0.124942
0.603748	-0.566186	0.882836
1.855230	1.177896	1.943058
1.838075	0.103723	0.975251
0.283709	0.863697	0.958605
-1.918469	-0.658634	-0.519847
-0.836006	1.698692	-0.488722
-1.100152	0.628921	-0.505968
-0.977512	-0.890388	-0.116793
-0.554805	1.192580	0.462210
-0.211870	-0.707989	0.270232
0.055042	-1.667618	0.407890
1.020597	-0.947164	1.633953
-0.621603	-1.650515	-0.176961
0.930663	1.974293	0.115826
-0.341044	-1.168013	0.644275
-1.972439	1.162746	0.055735
1.913637	-1.767786	0.958328
-1.275298	-0.249179	-0.894607
0.024973	1.742990	0.128366
0.229075	-1.883350	-0.167322
0.017724	1.983357	-0.694115
1.047654	1.333191	1.844987
-0.772792	-1.642042	-0.267417
1.709418	0.988741	1.819570
-1.349601	-0.106774	-0.964235
-1.519976	-0.722713	-0.499822
-1.635007	1.912907	-1.492753
0.537325	0.339601	0.626913
0.668062	0.774232	1.183642
-1.685648	1.900395	-1.446217
-0.723847	-0.864205	0.017058
-1.628551	-0.677660	-0.555080
0.372646	0.083924	0.371124
0.750937	-0.029191	0.683176
0.735087	-1.243437	1.670347
0.763464	-0.374545	0.831252
-1.350526	0.040968	-0.974160
-0.271262	1.586191	0.317629
-0.832197	-1.142337	0.225454
0.926228	-1.306945	1.789947
0.859406	-0.450518	0.959030
-0.332561	-1.531145	0.388929
-1.456529	-1.719192	-0.808577
-0.264349	-1.338010	0.714731
-0.851303	0.790772	-0.166783
-1.384669	1.136922	-0.021178
1.257884	-1.479951	1.765635
1.624554	-0.057821	1.001899
0.473267	-1.157008	1.428975
1.777793	-1.422346	1.878109
1.890075	-0.667773	1.380751
-0.728338	-1.170783	0.314424
0.782221	0.541898	0.994307
-1.275041	-1.929646	-1.506228
-0.693259	1.986331	-1.359128
-1.206308	1.319338	0.051302
1.244094	-0.603725	1.303573
0.463732	1.164064	1.424105
-0.549521	-0.921750	0.228753
0.402637	-1.314983	1.379329
-0.934602	-1.936192	-1.374970
1.308261	-1.274893	1.964247
0.530306	0.701446	0.978211
1.781303	-0.615841	1.348159
1.259580	-1.055561	1.849524
1.457363	-0.957967	1.787780
1.971090	1.879052	0.541456
1.579487	0.006827	1.000009
-0.202779	-1.919322	-0.717418
0.439964	-1.779080	0.402375
1.444812	1.558415	1.646131
0.640096	-1.791069	0.530985
-0.133429	0.225268	-0.082310
1.382802	-1.603787	1.521557
-0.774007	0.563355	-0.386939
-0.707078	-1.092950	0.280431
1.972554	0.673709	1.358834
0.343525	-1.424206	1.233938
-0.396047	1.579630	0.216512
-1.457026	-0.989982	-0.163002
0.549717	-1.867309	0.184013
1.581793	0.160447	1.025680
0.664017	-0.067287	0.620813
-0.648358	-1.627017	-0.129368
1.411315	1.843550	0.733047
-0.831913	-0.956545	0.053328
1.400273	0.700248	1.456428
1.669358	0.252206	1.058712
1.309265	-1.374060	1.916093
-1.805454	-0.859495	-0.299243
0.950120	-0.675249	1.253811
0.243046	0.264244	0.310429
1.465647	-1.449416	1.857278
0.088047	-1.292508	1.082959
-0.835977	0.587558	-0.403544
-0.226129	0.370571	-0.087315
1.165608	-1.538103	1.619339
-0.851203	-0.050742	-0.749499
1.217641	-1.049854	1.830486
-1.613201	1.455480	-0.145338
-0.336009	0.769759	0.228740
1.106908	-1.961550	0.245459
-1.766490	0.360144	-0.851573
-0.351391	-0.792405	0.243247
1.245224	-1.058077	1.847362
-1.691395	0.790243	-0.408058
0.018979	-0.072962	0.024302
1.007064	-0.250412	0.907932
-1.785837	-1.181099	0.007619
-1.548391	-1.335817	-0.022477
0.877909	1.120713	1.720264
1.356308	1.996835	0.228611
1.539399	-0.035125	1.000741
1.445763	-1.464433	1.832055
1.872373	-0.788759	1.537646
1.719213	1.797024	0.901418
1.259891	-1.403500	1.873500
0.295653	-0.149544	0.313726
-1.212792	0.282385	-0.856941
1.609067	1.702713	1.239265
-0.332672	-1.364154	0.631640
1.057752	0.143758	0.891919
1.800349	1.779850	0.947497
1.533137	-1.184385	1.985207
1.123070	0.109132	0.913343
0.954515	-1.768951	0.828439
-0.274659	-1.893289	-0.699826
-1.602741	1.233968	-0.000647
1.873967	1.805288	0.837193
-1.491027	-0.231830	-0.943101
1.500159	-1.629568	1.464688
-1.442922	-1.093941	-0.060994
-1.367996	-1.150736	-0.009759
-0.501857	-1.688680	-0.195148
-1.685589	-0.662450	-0.568529
-0.585139	1.285520	0.444344
-1.971224	0.842239	-0.269541
1.761892	0.686033	1.435254
0.915558	0.985032	1.617952
0.825662	0.297749	0.823535
0.589047	-0.296247	0.643219
-0.621731	0.887880	0.126734
-0.339849	0.055832	-0.330227
0.833006	0.073063	0.745295
-0.291188	0.173752	-0.256906
-1.743928	1.441139	-0.110401
-0.297632	0.971604	0.516661
-1.228052	1.082071	-0.020743
1.618888	-0.068730	1.003568
-0.805381	-0.134918	-0.702893
-1.522103	-1.036842	-0.119205
-0.241727	-1.562959	0.403883
-0.042395	0.397760	0.115172
-0.011382	1.222968	0.985796
0.239318	-1.961232	-0.410871
-1.839180	0.238955	-0.907133
0.569587	-0.012044	0.539429
0.665876	-0.573842	0.941124
1.374183	1.913779	0.483025
1.752944	0.298279	1.072310
-1.759133	-1.768709	-0.969055
0.245444	-1.801226	0.140346
0.232729	0.976456	1.046061
-1.344038	-1.818672	-1.139614
-1.369861	1.749016	-0.897437
-0.802841	0.094368	-0.710428
-0.005813	0.944116	0.772111
-0.229961	0.528396	0.047650
0.394046	1.733638	0.519600
0.523672	-1.963040	-0.153236
-0.856937	-0.650450	-0.345265
1.446316	-0.564740	1.305814
-1.420570	0.197699	-0.949662
-1.821527	-0.204596	-0.926884
1.684260	-1.803784	0.881761
-0.249328	1.201255	0.745095
-1.934037	-0.249894	-0.872344
0.365910	1.505213	1.125937
-0.934819	-1.688801	-0.518976
1.250292	-0.137886	0.968088
0.646552	1.375147	1.551600
0.647515	0.404101	0.765779
0.499703	-1.280309	1.476827
-1.857255	-1.836609	-1.188728
-1.763700	0.634108	-0.590106
-1.898872	-0.710411	-0.463134
1.290957	-0.405267	1.124604
-0.818090	-0.455991	-0.523409
-0.900591	1.582875	-0.189633
-1.398399	-0.178092	-0.953465
0.606310	-0.363240	0.701400
-0.764106	0.524107	-0.420645
-0.165930	1.731471	-0.022060
0.027492	-1.107460	0.968791
-0.233988	1.033103	0.644043
1.011095	-0.276511	0.923798
0.115696	-1.216337	1.111272
0.005752	-0.957862	0.799836
1.780659	-1.098774	1.912721
0.845000	0.588964	1.087935
1.837047	-1.363366	1.923587
0.768188	0.388221	0.844979
-1.414503	1.440267	-0.111947
1.584947	-1.450782	1.860692
1.113145	1.267359	1.896466
0.199054	1.702801	0.437446
-0.081004	1.145683	0.885934
0.335554	1.675663	0.656879
-0.837504	-0.175374	-0.712224
0.110756	0.902975	0.838505
0.948243	0.906580	1.544825
-0.434494	-0.402451	-0.259692
-0.527436	-0.152476	-0.480072
0.587235	-1.154256	1.525757
-0.734185	0.420581	-0.494015
1.956878	-1.780647	0.897284
-1.021983	-1.484634	-0.047091
-0.034854	-1.356166	0.929352
0.687195	1.711560	0.844937
0.067304	0.731466	0.577131
-1.455571	1.239347	0.006025
0.243444	0.933472	1.006258
-0.839574	-1.402152	0.178548
-0.204296	0.294002	-0.116548
-0.118186	-1.824265	-0.303184
0.078416	-1.543886	0.765812
0.463671	-1.617592	0.948438
0.680125	-1.164637	1.605990
-1.656722	-0.843305	-0.343596
-0.795445	-1.083261	0.207918
-0.434319	0.933992	0.345044
-0.337811	-1.261492	0.668366
-0.331015	0.929945	0.435962
-0.839794	-1.892894	-1.171760
1.782553	0.683055	1.427484
0.636521	0.004009	0.594418
-0.873570	-1.244445	0.233129
-1.964395	1.826633	-1.117296
-0.676297	-1.441465	0.248284
-0.928170	0.178232	-0.768764
-1.619655	0.174410	-0.968392
1.471171	-0.528705	1.270945
-1.822757	-1.955131	-1.597952
-1.924050	-1.504396	-0.168544
-0.080997	0.369571	0.055250
-0.283986	-1.149765	0.689015
-1.060140	0.167573	-0.844347
1.051578	-0.940127	1.641386
-1.735843	-0.051120	-0.983797
-1.998062	1.079187	0.008546
0.512148	0.984354	1.314344
-0.560630	0.168480	-0.503338
-0.090756	0.270802	-0.017363
-1.530036	1.487027	-0.197344
-1.845316	-0.550033	-0.664614
-0.162952	-0.669129	0.270691
1.226758	-1.966699	0.277282
0.418286	-0.726556	0.909900
0.637366	-0.211001	0.639587
-1.444517	-0.765750	-0.438694
-0.850541	1.467936	0.082604
-0.617786	-0.010787	-0.579116
-1.138022	0.199855	-0.867874
-1.156583	-1.552640	-0.247892
0.674739	-1.993046	-0.113669
0.516459	-0.054073	0.496728
1.097424	-1.815193	0.737303
0.897824	1.442242	1.655075
1.405308	1.369328	1.940406
0.455128	0.116492	0.453147
1.849936	-1.266867	1.960710
1.083050	-1.228468	1.881491
-0.564786	-1.075369	0.380131
0.817415	1.529637	1.447992
1.834373	-0.547307	1.260550
1.241937	1.258302	1.946333
-1.790819	0.800777	-0.377700
-1.025011	1.299566	0.138317
0.789980	1.373599	1.660832
0.548334	0.819417	1.143384
-0.235468	-0.878989	0.464716
-0.961643	1.071544	0.091897
-0.055642	-1.893480	-0.484873
0.161170	-1.900040	-0.291127
-1.504122	-0.634240	-0.606279
-0.345849	0.971447	0.470744
-0.740512	-1.779270	-0.698874
1.601427	1.068477	1.908849
1.621676	0.819993	1.621562
0.464404	1.737404	0.570600
0.875024	-0.330439	0.876532
-1.779173	-1.776449	-0.992548
0.919013	-1.927748	0.251487
0.866388	-1.684191	1.062378
-0.896719	0.105070	-0.770244
0.859264	1.762059	0.794096
0.987653	1.848415	0.563144
0.136017	0.444032	0.331487
-1.022059	-0.107132	-0.841707
0.404300	-0.026571	0.394081
-1.446050	-0.478164	-0.765575
-1.707854	1.368999	-0.036284
-0.640044	-0.963663	0.203579
-1.572881	-0.143866	-0.979302
-1.088583	-0.178768	-0.854018
-0.598936	0.076392	-0.557928
-1.739417	-1.187331	0.001244
0.994809	-1.136822	1.800143
0.596345	-1.671020	0.903847
-0.640744	-0.234301	-0.542923
-0.333823	-0.622651	0.050397
0.382896	1.193719	1.362994
-1.486517	-1.169096	-0.017189
0.585662	1.647153	0.968239
0.862378	1.268582	1.758651
-0.026086	-0.480250	0.202517
1.717707	-0.098499	0.998930
-1.891850	-1.911249	-1.438196
-1.413538	-0.097379	-0.978178
-0.352102	-1.351949	0.622293
0.507971	-0.335801	0.598929
1.141450	0.167546	0.937306
1.830601	-1.677062	1.289591
1.025151	-0.841772	1.505549
0.710508	-0.499260	0.898907
0.636268	-0.592180	0.937731
-0.422274	-0.060695	-0.406152
-1.650838	1.107241	-0.055660
1.437583	0.608621	1.353147
0.726279	-1.945240	0.065001
0.090839	0.112421	0.103352
1.076704	1.868171	0.538940
0.933866	1.865423	0.472125
-1.304707	-1.756667	-0.909120
1.635871	-1.603317	1.538330
-1.987467	-0.952434	-0.126702
1.204809	-1.514733	1.683186
-0.451328	-1.011949	0.418055
-1.134245	1.692836	-0.633804
-0.407946	1.069611	0.513600
1.960829	1.661437	1.296951
-0.638672	1.582835	-0.001966
-0.515583	-0.886655	0.214600
1.956875	1.213200	1.921502
1.911515	1.264468	1.942120
-0.876008	-0.704014	-0.292598
1.812868	-0.474126	1.193750
0.384439	1.862139	0.054813
1.452994	-1.610218	1.514726
-0.179353	1.697541	0.078637
0.886151	-1.616760	1.278175
1.914309	-1.845320	0.681005
0.216711	-1.170248	1.194823
-1.535175	-0.365533	-0.866149
1.460393	1.961210	0.346065
1.952999	1.939631	0.346342
-1.990352	-0.337316	-0.799733
0.739833	-0.661761	1.098228
-1.873432	0.183807	-0.920776
-0.739634	0.381901	-0.528686
-1.933255	1.930768	-1.488286
1.806616	-1.107806	1.913884
1.779055	0.658349	1.398372
1.215488	1.709073	1.156416
1.043272	1.544646	1.549827
